catalog,schema,table_name,table_type,format,created_at,last_modified,owner,comment
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_dependent,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:35.729,2026-07-01 20:45:25.038,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_ebill_aggregate,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:39.181,2026-07-01 20:48:07.218,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_gv_tracking_case,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:37.236,2026-07-01 20:45:54.561,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_iv_tracking_case,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:39.536,2026-07-01 20:45:52.858,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_most_recent_docs,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:35.292,2026-07-01 20:45:22.818,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_network_partner_company_info,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:29.987,2026-07-01 20:45:17.119,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_niv_tracking_case,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:38.483,2026-07-01 20:45:54.539,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_npc_user_contact_union,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:40.038,2026-07-01 20:45:13.885,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_practice_support,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:33.494,2026-07-01 20:45:12.072,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_project_family_matter_numbers,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:34.714,2026-07-01 20:45:34.206,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_relationship_partner,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:33.944,2026-07-01 20:45:37.235,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_repost_address,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:33.120,2026-07-01 20:45:13.897,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_task,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:32.629,2026-07-01 20:45:40.568,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_user_activity_track,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:37.567,2026-07-01 20:45:20.373,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_user_login,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:32.386,2026-07-01 20:45:18.641,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_user_login_activity,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:33.605,2026-07-01 20:45:12.163,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__5603d529_518a_400b_b14c_eb80758daac7_user_login_activity_pivoted,MATERIALIZED_VIEW,UNKNOWN_DATA_SOURCE_FORMAT,2026-06-18 21:26:39.654,2026-07-01 20:45:37.353,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7__d_case_1,MANAGED,DELTA,2026-06-18 21:26:46.564,2026-07-05 21:58:55.589,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bal_team_user_contact_union_1,MANAGED,DELTA,2026-06-18 21:26:54.839,2026-07-05 21:58:55.481,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_aos_priority_profile_1,MANAGED,DELTA,2026-06-18 21:26:50.571,2026-07-06 00:46:21.640,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_aos_status_1,MANAGED,DELTA,2026-06-18 21:26:54.717,2026-07-06 07:32:21.611,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_contact_address_pivot_1,MANAGED,DELTA,2026-06-18 21:26:50.455,2026-07-05 22:34:34.248,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_custom_fields_1,MANAGED,DELTA,2026-06-18 21:26:53.168,2026-07-05 21:39:30.514,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_dep_exp_date_union_1,MANAGED,DELTA,2026-06-18 21:26:54.955,2026-07-06 11:46:04.256,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_dep_next_exp_doc_union_1,MANAGED,DELTA,2026-06-18 21:26:52.917,2026-07-06 14:08:53.865,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_dep_status_doc_union_1,MANAGED,DELTA,2026-06-18 21:26:57.059,2026-07-05 22:46:21.939,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_dep_union_1,MANAGED,DELTA,2026-06-18 21:26:56.474,2026-07-05 22:20:13.568,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_doc_exp_date_1,MANAGED,DELTA,2026-06-18 21:26:53.323,2026-07-05 22:09:21.266,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_education_history_pivot_1,MANAGED,DELTA,2026-06-18 21:26:51.792,2026-07-06 03:02:53.620,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_immigration_status_1,MANAGED,DELTA,2026-06-18 21:26:51.170,2026-07-06 00:22:45.075,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_next_exp_doc_1,MANAGED,DELTA,2026-06-18 21:26:52.374,2026-07-06 12:00:20.966,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_notes_1,MANAGED,DELTA,2026-06-18 21:26:52.773,2026-07-06 06:48:12.273,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_passport_docs_1,MANAGED,DELTA,2026-06-18 21:26:55.076,2026-07-05 22:30:42.791,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_recent_case_1,MANAGED,DELTA,2026-06-18 21:26:49.148,2026-07-06 17:32:37.681,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_tracking_case_1,MANAGED,DELTA,2026-06-18 21:26:56.161,2026-07-05 21:16:04.475,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_bene_user_contact_union_1,MANAGED,DELTA,2026-06-18 21:26:53.982,2026-07-05 21:16:04.251,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_beneficiary_1,MANAGED,DELTA,2026-06-18 21:26:51.315,2026-07-05 23:15:40.803,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_benes_with_deloitte_firm_1,MANAGED,DELTA,2026-06-18 21:26:46.418,2026-07-05 22:39:57.939,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_billing_1,MANAGED,DELTA,2026-06-18 21:26:46.286,2026-07-05 21:44:47.380,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_1,MANAGED,DELTA,2026-06-18 21:26:44.858,2026-07-06 00:46:21.867,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_aggregate_1,MANAGED,DELTA,2026-06-18 21:26:57.337,2026-07-06 07:37:56.025,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_contact_pivot_1,MANAGED,DELTA,2026-06-18 21:26:57.832,2026-07-06 00:42:28.234,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_country_1,MANAGED,DELTA,2026-06-18 21:26:46.000,2026-07-06 12:35:03.034,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_custom_fields_1,MANAGED,DELTA,2026-06-18 21:26:48.878,2026-07-06 19:38:31.527,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_detail_1,MANAGED,DELTA,2026-06-18 21:26:54.291,2026-07-05 22:30:42.920,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_detail_base_1,MANAGED,DELTA,2026-06-18 21:26:50.193,2026-07-05 21:44:47.475,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_entity_1,MANAGED,DELTA,2026-06-18 21:26:45.589,2026-07-06 04:19:58.487,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_fee_bill_1,MANAGED,DELTA,2026-06-18 21:26:52.218,2026-07-05 21:29:00.139,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_group_1,MANAGED,DELTA,2026-06-18 21:26:44.425,2026-07-06 18:41:36.404,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_included_dependents_1,MANAGED,DELTA,2026-06-18 21:26:45.440,2026-07-06 08:16:25.004,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_last_milestone_1,MANAGED,DELTA,2026-06-18 21:26:45.278,2026-07-05 22:36:44.657,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_last_task_1,MANAGED,DELTA,2026-06-18 21:26:44.585,2026-07-04 21:45:23.517,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_lca_address_1,MANAGED,DELTA,2026-06-18 21:26:48.652,2026-07-05 23:21:05.963,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_lca_detail_1,MANAGED,DELTA,2026-06-18 21:26:47.693,2026-07-05 22:55:58.672,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_lca_info_1,MANAGED,DELTA,2026-06-18 21:26:49.032,2026-07-05 22:20:13.465,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_lca_perm_detail_1,MANAGED,DELTA,2026-06-18 21:26:47.840,2026-07-06 02:59:20.929,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_milestone_1,MANAGED,DELTA,2026-06-18 21:26:46.148,2026-07-05 21:58:55.352,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_milestone_pivot_1,MANAGED,DELTA,2026-06-18 21:26:47.982,2026-07-05 21:04:29.604,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_next_milestone_1,MANAGED,DELTA,2026-06-18 21:26:47.416,2026-07-05 21:36:05.541,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_next_task_1,MANAGED,DELTA,2026-06-18 21:26:47.283,2026-07-06 01:02:52.895,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_notes_1,MANAGED,DELTA,2026-06-18 21:26:44.997,2026-07-05 22:18:00.164,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_prevailing_wage_filing_1,MANAGED,DELTA,2026-06-18 21:26:48.521,2026-07-06 19:41:56.250,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_priority_date_1,MANAGED,DELTA,2026-06-18 21:26:45.727,2026-07-05 23:27:24.262,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_process_1,MANAGED,DELTA,2026-06-18 21:26:50.894,2026-07-05 23:21:05.864,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_process_detail_pivot_1,MANAGED,DELTA,2026-06-18 21:26:49.285,2026-07-05 23:06:28.696,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_report_note_1,MANAGED,DELTA,2026-06-18 21:26:44.703,2026-07-06 00:50:41.533,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_stage_1,MANAGED,DELTA,2026-06-18 21:26:46.901,2026-07-06 02:21:16.710,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_case_work_locations_1,MANAGED,DELTA,2026-06-18 21:26:47.014,2026-07-05 22:05:26.881,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_client_1,MANAGED,DELTA,2026-06-18 21:26:48.102,2026-07-05 22:02:35.890,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_client_aggregate_1,MANAGED,DELTA,2026-06-18 21:26:51.455,2026-07-05 22:02:35.325,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_client_custom_field_list_1,MANAGED,DELTA,2026-06-18 21:26:48.370,2026-07-06 00:39:34.082,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_client_entity_1,MANAGED,DELTA,2026-06-18 21:26:52.060,2026-07-06 02:37:17.707,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_client_immigration_provider_1,MANAGED,DELTA,2026-06-18 21:26:49.898,2026-07-05 22:05:26.987,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_company_contact_user_contact_union_1,MANAGED,DELTA,2026-06-18 21:26:53.468,2026-07-05 22:46:22.373,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_company_headquarters_1,MANAGED,DELTA,2026-06-18 21:26:48.769,2026-07-05 21:06:51.987,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_company_practice_support_1,MANAGED,DELTA,2026-06-18 21:26:49.615,2026-07-06 01:28:12.300,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_contact_email_beneficiary_1,MANAGED,DELTA,2026-06-18 21:26:54.413,2026-07-05 21:42:46.797,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_contact_person_1,MANAGED,DELTA,2026-06-18 21:26:51.914,2026-07-06 12:26:43.646,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_contact_phone_manager_1,MANAGED,DELTA,2026-06-18 21:26:47.541,2026-07-06 09:41:23.924,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_contact_phone_signer_1,MANAGED,DELTA,2026-06-18 21:26:46.715,2026-07-06 11:39:17.397,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_country_1,MANAGED,DELTA,2026-06-18 21:26:49.469,2026-07-06 20:00:55.781,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_country_case_type_1,MANAGED,DELTA,2026-06-18 21:26:45.858,2026-07-06 00:04:05.341,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_cross_chargeability_1,MANAGED,DELTA,2026-06-18 21:26:56.358,2026-07-05 22:34:34.667,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dep_aos_status_1,MANAGED,DELTA,2026-06-18 21:26:55.826,2026-07-05 22:09:20.932,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dep_doc_exp_date_1,MANAGED,DELTA,2026-06-18 21:26:56.708,2026-07-06 11:57:13.320,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dep_immigration_status_1,MANAGED,DELTA,2026-06-18 21:26:52.613,2026-07-05 22:23:53.066,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dep_next_exp_doc_1,MANAGED,DELTA,2026-06-18 21:26:52.503,2026-07-06 20:50:40.214,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dep_passport_docs_1,MANAGED,DELTA,2026-06-18 21:26:55.302,2026-07-06 07:32:21.038,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_dependent_1,MANAGED,DELTA,2026-06-18 21:26:53.701,2026-07-06 06:43:11.395,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_ebill_aggregate_1,MANAGED,DELTA,2026-06-18 21:26:56.820,2026-07-06 00:59:33.909,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_gv_tracking_case_1,MANAGED,DELTA,2026-06-18 21:26:54.581,2026-07-05 23:56:37.491,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_iv_tracking_case_1,MANAGED,DELTA,2026-06-18 21:26:55.507,2026-07-05 23:06:29.036,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_most_recent_docs_1,MANAGED,DELTA,2026-06-18 21:26:51.640,2026-07-01 20:44:37.483,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_network_partner_company_info_1,MANAGED,DELTA,2026-06-18 21:26:45.127,2026-07-05 23:27:24.377,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_niv_tracking_case_1,MANAGED,DELTA,2026-06-18 21:26:53.831,2026-07-05 22:09:21.043,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_npc_user_contact_union_1,MANAGED,DELTA,2026-06-18 21:26:54.145,2026-07-05 23:24:03.523,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_practice_support_1,MANAGED,DELTA,2026-06-18 21:26:49.746,2026-07-06 20:24:45.027,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_project_family_matter_numbers_1,MANAGED,DELTA,2026-06-18 21:26:50.718,2026-07-06 19:53:42.669,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_relationship_partner_1,MANAGED,DELTA,2026-06-18 21:26:50.328,2026-07-06 01:25:00.984,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_repost_address_1,MANAGED,DELTA,2026-06-18 21:26:47.124,2026-07-01 20:43:22.181,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_aderant_1,MANAGED,DELTA,2026-06-18 21:26:56.591,2026-07-06 07:32:21.715,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_bene_1,MANAGED,DELTA,2026-06-18 21:26:57.957,2026-07-06 00:42:28.341,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_case_1,MANAGED,DELTA,2026-06-18 21:26:57.583,2026-07-06 06:14:34.508,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_client_1,MANAGED,DELTA,2026-06-18 21:26:53.048,2026-07-01 20:45:57.912,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_doc_1,MANAGED,DELTA,2026-06-18 21:26:57.177,2026-07-06 01:32:18.282,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_ebill_1,MANAGED,DELTA,2026-06-18 21:26:56.943,2026-07-05 17:37:37.170,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_task_1,MANAGED,DELTA,2026-06-18 21:26:57.713,2026-07-05 23:02:26.262,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_rpt_user_1,MANAGED,DELTA,2026-06-18 21:26:55.666,2026-07-01 21:25:00.586,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dojo,gold_reporting,__materialization_mat_5603d529_518a_400b_b14c_eb80758daac7_task_1,MANAGED,DELTA,2026-06-18 21:26:48.243,2026-07-05 22:25:55.686,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
